6/25/21,LevelUp,9999999999,10,10,Prefer not to answer,Prefer not to answer,Prefer not to answe,Junior,,Some college,9,3,,,,,,,,,,,,,,,,,,,,,,,,
6/28/21,dogwood2,40,right,29,Male,Prefer not to answer,Hispanic or Latino,Other,,Some college,6,3,,,,,,,,,,,,,,,,,,,,,,,,
6/28/21,dogwood2,40,right,29,Male,Prefer not to answer,Hispanic or Latino,Other,,Some college,6,3,,,,,,,,,,,,,,,,,,,,,,,,
6/29/21,dogwood2,41,left,20,Female,White,Not Hispanic or Latino,Junior,,,8.5,5,,,,,,,,,,,,,,,,,,,,,,,,
6/29/21,dogwood2,42,right,21,Prefer not to answer,Asian,Not Hispanic or Latino,Senior,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
6/29/21,dogwood2,43,right,25,Female,Asian,Not Hispanic or Latino,Other,graduate student,Some/all post-graduate,4.5,3,,,,,,,,,,,,,,,,,,,,,,,,
6/30/21,dogwood2,44,Right,21,Female,White,Not Hispanic or Latino,Senior,,Some college,7,3,,,,,,,,,,,,,,,,,,,,,,,,
7/1/21,dogwood2,45,Right,29,Male,White,Not Hispanic or Latino,Other,2nd year trade program,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
7/5/21,dogwood2,46,right,20,Female,White,Not Hispanic or Latino,Senior,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
7/8/21,dogwood2,47,right,31,Male,White,Not Hispanic or Latino,Junior,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
7/13/21,LevelUp,259,right hand,20,Female,White,Not Hispanic or Latino,Senior,,,6.5,3,,,,,,,,,,,,,,,,,,,,,,,,
7/16/21,LevelUp,260,right,19,Female,Asian,Hispanic or Latino,Junior,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
7/19/21,breathing_cue,1,right,19,Female,Asian,Not Hispanic or Latino,Sophomor,,,7.5,3,,,,,,,,,,,,,,,,,,,,,,,,
8/3/21,dogwood2,49,Right,28,Male,White,Not Hispanic or Latino,Junior,,Some college,7,3,,,,,,,,,,,,,,,,,,,,,,,,
8/4/21,dogwood2,50,Left,21,Female,White,Not Hispanic or Latino,Senior,,,9,4,,,,,,,,,,,,,,,,,,,,,,,,
8/4/21,dogwood2,51,left,20,Female,Black or African American,Not Hispanic or Latino,Junior,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,
8/4/21,dogwood2,51,left,20,Female,Black or African American,Not Hispanic or Latino,Junior,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,
8/4/21,dogwood2,51,left,20,Female,Black or African American,Not Hispanic or Latino,Junior,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,
8/5/21,LevelUp,262,left,21,Female,White,Not Hispanic or Latino,Senior,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,
8/9/21,dogwood2,53,Right,21,Male,More than one race,Hispanic or Latino,Senior,,,6.5,3,,,,,,,,,,,,,,,,,,,,,,,,
8/9/21,LevelUp,261,right,24,Female,More than one race,Hispanic or Latino,Super Senior     ,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
8/9/21,.DS_Store,9999999999,2222,122222,Female,American Indian or Alaska Native,Hispanic or Latino,Freshman,,Some high school,2,2,,,,,,,,,,,,,,,,,,,,,,,,
8/9/21,ADHD Self Report,999999999,99999,99999,Female,Black or African American,Not Hispanic or Latino,Freshman,,Some high school,9999,3,,,,,,,,,,,,,,,,,,,,,,,,
8/9/21,Demographic,999999,99999,99999,other,Black or African American,Hispanic or Latino,Sophomor,,High school,99999,4,,,,,,,,,,,,,,,,,,,,,,,,
8/10/21,dogwood2,54,Right,21,other,White,Not Hispanic or Latino,Senior,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
8/11/21,dogwood2,55,Right,21,Female,White,Not Hispanic or Latino,Sophomor,,Some college,8,3,,,,,,,,,,,,,,,,,,,,,,,,
8/12/21,breathing_cue,2,Right,20,Female,White,Not Hispanic or Latino,Sophomor,,Some college,7.5,4,,,,,,,,,,,,,,,,,,,,,,,,
8/13/21,breathing_cue,3,Left,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,
8/13/21,breathing_cue,3,Left,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,
8/13/21,breathing_cue,3,Left,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,
8/13/21,breathing_cue,3,Left,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,Some college,7,5,,,,,,,,,,,,,,,,,,,,,,,,
8/13/21,breathing_cue,3,Left,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,Some college,7,5,,,,,,,,,,,,,,,,,,,,,,,,
8/16/21,breathing_cue,4,Right,19,Female,White,Not Hispanic or Latino,Sophomor,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
8/16/21,breathing_cue,5,left,18,Female,Prefer not to answer,Prefer not to answe,Sophomor,,,9,4,,,,,,,,,,,,,,,,,,,,,,,,
8/16/21,breathing_cue,5,left,18,Female,Prefer not to answer,Prefer not to answe,Sophomor,,,9,4,,,,,,,,,,,,,,,,,,,,,,,,
8/17/21,LevelUp,264,right,23,Female,More than one race,Not Hispanic or Latino,Other,post bacc,College,7,3,,,,,,,,,,,,,,,,,,,,,,,,
8/17/21,LevelUp,263,Right,21,other,White,Not Hispanic or Latino,Senior,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
8/18/21,LevelUp,265,right,21,Female,White,Not Hispanic or Latino,Junior,,,7.5,3,,,,,,,,,,,,,,,,,,,,,,,,
8/18/21,LevelUp,266,right,21,Male,More than one race,Hispanic or Latino,Senior,,Some college,7,3,,,,,,,,,,,,,,,,,,,,,,,,
8/19/21,breathing_cue,6,Left,31,Male,More than one race,Not Hispanic or Latino,Other,graduate student,Some/all post-graduate,4,3,,,,,,,,,,,,,,,,,,,,,,,,
8/19/21,breathing_cue,7,Right,18,Female,Asian,Not Hispanic or Latino,Sophomor,,Some college,5 hours,4,,,,,,,,,,,,,,,,,,,,,,,,
8/23/21,breathing_cue,8,left,19,Male,White,Not Hispanic or Latino,Sophomor,,Some college,7.5,5,,,,,,,,,,,,,,,,,,,,,,,,
8/23/21,breathing_cue,8,left,19,Male,White,Not Hispanic or Latino,Sophomor,,Some college,7.5,509/10/2021,LevelUp,271,left,18,Female,Prefer not to answer,Prefer not to answe,Sophomor,,,8,5,,,,,,,,,,,,
9/10/21,LevelUp,272,left,19,other,White,Not Hispanic or Latino,Sophomor,,Some college,8,3,,,,,,,,,,,,,,,,,,,,,,,,
9/10/21,LevelUp,272,left,19,other,White,Not Hispanic or Latino,Sophomor,,Some college,8,3,,,,,,,,,,,,,,,,,,,,,,,,
9/10/21,LevelUp,273,Right,21,Female,White,Not Hispanic or Latino,Senior,,,8.5,5,,,,,,,,,,,,,,,,,,,,,,,,
9/10/21,LevelUp,273,Right,21,Female,White,Not Hispanic or Latino,Senior,,,8.5,5,,,,,,,,,,,,,,,,,,,,,,,,
9/16/21,SequencePattern_symbol,200,Right,19,Female,White,Hispanic or Latino,Junior,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
9/17/21,SequencePattern_symbol,201,Left,21,Female,White,Not Hispanic or Latino,Senior,,Some college,6.5,5,,,,,,,,,,,,,,,,,,,,,,,,
9/29/21,SequencePattern_symbol,202,Right,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,Some college,7,3,,,,,,,,,,,,,,,,,,,,,,,,
9/29/21,SequencePattern_symbol,202,Right,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,Some college,7,3,,,,,,,,,,,,,,,,,,,,,,,,
9/29/21,SequencePattern_symbol,202,Right,19,Female,More than one race,Not Hispanic or Latino,Sophomor,,Some college,7,3,,,,,,,,,,,,,,,,,,,,,,,,
9/29/21,SequencePattern_symbol,203,Right,20,Male,Native Hawaiian or other Pacific Islander,Not Hispanic or Latino,Junior,,Some college,7,4,,,,,,,,,,,,,,,,,,,,,,,,
