ID	Block	Trial	TTrial	Task	CorrectKey	RT	Resp	Error	imageShown	totalEarned	LeftCorrect	RightCorrect	Response	DelayStep	totalTime	RTBASELINE	DELAY	DelayArea	blockType	LEFTREWARD	RIGHTREWARD	LeftTask	RightTask	CURRENTTASKSQUARE	LeftPos	RightPos	LeftImg	RightImg
68	23	82	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 
68	23	83	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPRIGHT 	UPLEFT 
68	23	84	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	23	85	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	23	86	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPRIGHT 
68	23	87	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	23	88	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	DOWNLEFT 
68	23	89	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	23	90	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	UPLEFT 	UPRIGHT 
68	23	91	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	23	92	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 
68	23	93	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	23	94	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 	UPLEFT 
68	23	95	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	23	96	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	23	97	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	23	98	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	23	99	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	23	100	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	23	101	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 
68	23	102	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	23	103	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 
68	23	104	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	23	105	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	23	106	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 
68	23	107	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 
68	23	108	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPLEFT 
68	23	109	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	23	110	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	23	111	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 
68	23	112	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	UPLEFT 
68	23	113	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	23	114	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 
68	23	115	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	23	116	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	117	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	23	118	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 
68	23	119	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	23	120	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	121	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	DOWNRIGHT 
68	23	122	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	23	123	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	23	124	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	23	125	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 
68	23	126	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	23	127	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 
68	23	128	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 
68	23	129	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPRIGHT 
68	23	130	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	131	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	23	132	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 
68	23	133	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	23	134	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	23	135	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	23	136	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 
68	23	137	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPLEFT 
68	23	138	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	23	139	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 
68	23	140	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	23	141	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	23	142	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 
68	23	143	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	23	144	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 
68	23	145	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 
68	23	146	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	23	147	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	148	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	149	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 
68	23	150	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 
68	23	151	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 
68	23	152	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	23	153	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 
68	23	154	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 
68	23	155	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	23	156	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 
68	23	157	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 
68	23	158	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 
68	23	159	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	160	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	23	161	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 
68	23	162	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	23	163	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 
68	23	164	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	165	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 
68	23	166	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	UPRIGHT 
68	23	167	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	UPLEFT 
68	23	168	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	23	169	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	23	170	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNLEFT 	UPRIGHT 	UPLEFT 
68	23	171	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	23	172	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 
68	23	173	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 
68	23	174	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 
68	23	175	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	176	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	23	177	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	178	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 	UPLEFT 
68	23	179	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	23	180	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	23	181	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	23	182	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	23	183	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	23	184	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 
68	23	185	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 
68	23	186	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 
68	23	187	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 
68	23	188	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 
68	23	189	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPLEFT 	UPLEFT 	DOWNLEFT 
68	23	190	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	23	191	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	23	192	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	23	193	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	UPLEFT 
68	23	194	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	23	195	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	0.837875	1.33788	0	1	2.5	1	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
